id,track_id,artist_name,song_title,year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,emotion,genre
3XfPgIFDBufH4GFMFEgia7,TRGEVEG128F422BA73,Simian Mobile Disco,Hustler,2006,0.7284535379718324,1.3355885721855352,10,1.0262813766888714,0,-0.3240848836151344,-1.1882130181457102,1.3920179990588737,-0.6294679451161503,0.4527286813167507,0.2745054738779869,4,Joy,pop
5WYjSvRbvFPqNDPPYguMb0,TRGEVEG128F422BA73,Simian Mobile Disco,Hustler,2007,0.887630867529097,1.2081539262664285,10,1.2289003365067668,0,-0.3864051605860711,-1.1878737375297548,1.5912542661607294,-0.756353173170562,0.2975843648884205,0.2824573313306973,4,Joy,pop
6bvg95U7d69pYKPwDEyGC3,TRGEVEG128F422BA73,Simian Mobile Disco,Hustler,2007,0.8717131345733711,1.3459211110438412,10,1.4962722422229542,0,-0.3676101564202331,-1.1868819941908073,1.2923998655079458,-0.7251605546071859,0.6431330696606101,0.2742745070640081,4,Joy,pop
1vys6SD2fE0T31Wlnx0sc8,TRGEVEG128F422BA73,Simian Mobile Disco,Hustler,2007,0.8717131345733711,1.2288190039830404,10,1.204731983460221,0,-0.3775022638759374,-1.1875866539316382,1.4995007221006644,-0.6368695834193243,0.5373528539140218,0.2828862696995159,4,Joy,pop
4Z3riMlC5INK6Jpnre5ItU,TRDANOF12903CC7670,Holy Fuck,SHT MTN,2010,0.5374407425031142,0.9429520955699092,2,1.4220951586587132,1,-0.1816385362529934,-1.1857075612894226,1.6305772136150434,-0.5380048432269285,0.8864275658777643,0.2746044596554065,4,Surprise,
12p8o20DZzglaYysrMUFS5,TRXPCCF12903CAB3AF,The Crystals,He's A Rebel,2005,0.9088545114700656,0.1507907830997869,6,0.2413419104476028,1,-0.4032217432607684,0.1768694908973017,-0.7890894193889396,1.042773622950952,1.122670047711812,0.0920746860936055,4,Joy,pop
2LD2gT7gwAurzdQDQtILds,TRTIMWD128F427CE31,Daft Punk,Veridis Quo,2001,0.4366284337835129,0.6054224928652486,9,-0.2196808240817868,0,-0.3250740943607049,0.0515966480829156,1.69873698920252,-0.55386549673373,-1.423107144589422,-0.3880063343916086,4,Joy,
6fSXNDuKucAxQGPz1CHUrg,TRTIMWD128F427CE31,Daft Punk,Veridis Quo,2003,0.4366284337835129,0.6054224928652486,9,-0.2196808240817868,0,-0.3250740943607049,0.0515966480829156,1.69873698920252,-0.55386549673373,-1.423107144589422,-0.3880063343916086,4,Joy,
1NeLwFETswx8Fzxl2AFl91,TRMVRJV128F1488FBC,Daft Punk,Something About Us,2001,1.8692243997988984,-0.1247435864550384,9,-0.0289180374565365,0,0.2051428652650423,-0.0501875367037728,1.098406658066665,-0.8605047978652252,-0.4922412460194415,-0.6169274423040773,4,Joy,
2dVNTxLs6VIPMyvVgZ6pGP,TRMVRJV128F1488FBC,Daft Punk,Something About Us,2003,1.8692243997988984,-0.1247435864550384,9,-0.0289180374565365,0,0.2051428652650423,-0.0501875367037728,1.098406658066665,-0.8605047978652252,-0.4922412460194415,-0.6169274423040773,4,Joy,
7KnSOsvmbc6xeIWVKUXzLd,TRMVRJV128F1488FBC,Daft Punk,Something About Us,2006,1.8692243997988984,-0.1247435864550384,9,-0.0289180374565365,0,0.2051428652650423,-0.0501875367037728,1.098406658066665,-0.8605047978652252,-0.4922412460194415,-0.6169274423040773,4,Joy,
6zMWeJxiOpehSkskqrbtXj,TRDZZAG128F932BEFF,Belanova,Tal Vez,2005,0.022767376934624,-0.4967149853540524,5,0.5420023024354473,1,-0.507088871545663,-0.0736761947314702,-0.7889058074396263,-0.5813572961455192,-1.2150727202877976,-0.6775067380848919,4,Joy,pop
0UZYwh0lrJVSGQPderDCYo,TRKFJXB128F42694A8,Simian Mobile Disco,Clock,2007,1.5933170285663054,1.3390327518049705,0,1.245164574091549,1,-0.2162609123479582,-1.1905096869306406,1.1901602021267303,-0.7632261230235096,1.3024964144810132,0.3084246002737804,4,Surprise,
6vuPZX9fWESg5js2JFTQRJ,TRXGIBZ128F427CE2B,Daft Punk,Crescendolls,2001,0.9247722444257922,0.8224058088896732,5,0.6049312216887172,0,-0.0569979823111199,-1.1893874510470952,1.6279556837847555,-0.6336974527179641,1.457640730909343,0.1779283503755663,4,Joy,pop
5h2eNszLbzxpXP1qsvgROI,TREBZDS128F93269FA,The Decemberists,The Chimbley Sweep,2005,-0.5290473655305616,0.502097104282189,6,0.7832298262396482,1,-0.4625743879949938,-1.1805922535411684,-0.7890948197403901,-0.6025048341545879,1.0662539326469649,-0.3251173704710023,4,Joy,pop
4TRmKAf4cFO6Et3aRrtybJ,TRUTIPA12903CF5F03,Camera Obscura,Happy New Year,2001,0.1660269735361627,0.7569663961204022,2,0.5476263845909327,1,-0.4457578053202966,0.4952712997171993,-0.789075158266663,-0.7092999011003844,0.5267748323393628,0.6053159420143968,4,Joy,pop
7DcpVk2C3kLadN6LE6Z4iU,TRZCVXK12903CFEB0E,Camera Obscura,Razzle Dazzle Rose,2006,-1.3567694792283398,0.6501968279179073,3,0.5804588642013345,1,-0.3933296358050641,-1.0207910834260674,1.2137539705993186,-0.4428409221861196,-1.2291767490540093,-0.3402951896753461,4,Joy,pop
13de51kSAksOFgKFvKmrpc,TRXRIAE12903CF374B,Camera Obscura,Eighties Fan,2001,-0.8367902026746075,0.1473466034803516,7,0.3782959110446948,1,-0.1529514246314511,-0.6504532418560389,-0.7890894456042381,-0.596689261202094,0.0754459118205845,0.4604667543903351,4,Joy,pop
1LTdO3T6qeOh1HEm6QfD2k,TRMXLOD128F931952D,Skream,Tortured Soul,2006,0.9300781554110344,0.1335698850026103,3,-0.1146472897725852,0,-0.3418906770354021,-1.112396849734087,1.6672786312390695,0.2180196405972752,-1.5539220113960366,0.7028169327727336,4,Fear,
6GG73Jik4jUlQCkKg9JuGO,TRRCPXP128E0791F01,Jimmy Eat World,The Middle,2001,0.6382530512227155,1.1633795912137694,2,1.072338049475685,1,-0.2498940776973526,-1.1016964610770248,-0.7890948197403901,-0.7970621838380193,1.3377564863965428,1.4351797046414494,4,Joy,rock
6lNOcyUklBa5dBsPqJ7Ydd,TRRCPXP128E0791F01,Jimmy Eat World,The Middle,2001,0.5904998523555359,1.290814237132876,2,1.370566405936833,1,-0.2587969744074864,-1.122575268212756,-0.7890948197403901,0.704413014805854,1.404750623036049,1.4279537428898166,4,Joy,rock
5N4BWWa8j6IN6AcLEKca6b,TREJRDD12903CC7673,Holy Fuck,Lucky,2010,0.410098878857302,1.4836882958212536,1,1.0382895521019349,1,0.164585224696655,-1.1948681379202244,1.3631811709257105,-0.8145089026955009,0.2587982857813379,-0.4500704168337178,4,,
6WEzqcCH1O0HjwvjlLCkJi,TRMWZVX12903CE4EE3,The Troggs,Wild Thing,1997,-0.3168109261208747,0.9016219401366856,9,0.3302632093924404,1,0.4761866095513386,0.6857904148307445,-0.756850002827853,-0.289521271620372,0.7312832494494341,2.7941554428355757,4,Joy,rock
2fQLZeuVSI4auLrEFLb9Y7,TRFDTPX128F424EAB6,Black Kids,Look At Me (When I Rock Wichoo),2008,0.378263412945849,1.518130092015607,6,1.102434489118553,0,-0.2152717016023878,-1.197843367937066,-0.7429558947273287,0.6991261303035868,1.1156180333287062,0.2411472668875711,4,Joy,pop
3n4ow4XGzwSIPxA3JHLF9p,TROPTCQ128F425F1A0,Daft Punk,Too Long / Steam Machine,2007,-0.7518956269107326,0.722524599926049,5,0.3823999709959949,0,-0.311225143922719,-1.1969429693793376,1.2452123285627694,-0.5115704207155927,-1.0528763894763615,0.2292359783380753,4,,
1lRXhUaRTS2w46cybpFzIW,TRVKLGW12903CB4523,The Black Keys,Aeroplane Blues,2004,-0.4919059886338665,0.6054224928652486,7,1.0250653589255232,1,-0.3102359331771485,0.2081877016008982,-0.6013932838917996,-0.6231236837134297,-0.4992932604025474,-0.2941018268795178,4,,rock
6KQw6bSZ89peatzL6QuvLf,TRXBBGQ128E0799399,Bedouin Soundclash,Music My Rock,2005,2.129214038075765,0.0371328556584214,7,0.5318181536674061,1,-0.3735454208936556,-1.150500672756796,-0.7890547103339868,-0.5115704207155927,0.7806473501311755,-0.7517130758904758,4,Joy,rock
3kkMm6INNHhx4ydArG5nz9,TRDQFAX12903CA4DB7,Buju Banton,Destiny,2009,1.5880111175810632,0.6743060852539545,4,0.8747351629316009,1,-0.1628435320871553,-1.066463474035479,-0.7890948197403901,0.3819130601675573,0.9886817744328,0.5373127129271095,4,Joy,hip-hop
0MZE5GYngdN14WCvQC0zaA,TRYQSXX12903CF5F10,Camera Obscura,I Don't Do Crowds,2001,-0.0621271988292507,0.7776314738370141,1,0.3550395713206603,0,-0.4774125491785501,-0.4964720392300227,-0.789048418662394,-0.7579392385212423,1.1191440405202593,1.025147619310195,4,Joy,pop
1tYRXNKGxUNzwK2Zys7dSO,TRGBOWK12903CAF97F,Goldfrapp,Rocket,2010,0.7231476269865903,0.8775126828006383,5,1.006217083593626,1,-0.5041212393089516,-1.1940068871258755,-0.7890117172447699,0.9106015103942732,-0.3018368576755819,0.414537353667626,4,Joy,pop
0WvC2uZrkrLbkNHw4U1HH9,TRGBOWK12903CAF97F,Goldfrapp,Rocket,2010,0.5958057633407781,0.9877264306225684,5,1.1881637414346016,1,-0.5021428178178108,-1.1945549558131885,-0.7890907301538548,0.7255605528149224,-0.2701027929516053,0.4135145006342896,4,Joy,pop
4pkk2GgNZIWhqQpz39439P,TRHCPOA128F1469051,Papa Wemba,Yolele,1995,0.776206736839012,1.149602872736028,11,0.6484038567284155,0,-0.2152717016023878,-0.9218777346205418,-0.7615687565223705,-0.7970621838380193,1.4294326733769196,0.012655097343921,4,Joy,
2SknHmwY6GiOv6aK7YRahd,TRZQIGS128F4290259,Stray Cats,Rock This Town,1982,-1.425746322036488,1.1771563096915103,2,0.3442474136709449,1,-0.2587969744074864,-0.9270974364044746,-0.7890948197403901,0.1757245645791379,0.6607631056183749,2.748391018408565,4,Joy,rock
4Skjk0bel9gVG0jLVuKpJQ,TRZQIGS128F4290259,Stray Cats,Rock This Town,1990,-1.2930985474054335,1.3734745479993238,2,0.7610375020585434,1,-0.232088284277085,-1.1150067006260531,-0.7890917263351904,0.3449048686516872,0.5902429617873157,2.7224567447246217,4,Joy,rock
0riKnNbOZGuEThMzpvyaAA,TRZQIGS128F4290259,Stray Cats,Rock This Town,1990,-0.1204922196669146,1.1427145134971577,2,0.1724849045980103,1,-0.4328980656278811,-0.9218777346205418,-0.7890914379669091,-0.7024269512474371,0.9322656593679528,-0.5950845807534783,4,Joy,rock
2rfUmIXcxZGdZ970sWeXOI,TRZQIGS128F4290259,Stray Cats,Rock This Town,2000,-1.4734995209036676,1.4699115773435123,2,1.0817621871416334,1,-0.1529514246314511,-1.1788958504613902,-0.7885888644831446,-0.4322671531815852,0.5972949761704217,2.737106639782728,4,Joy,rock
6OYD6O86rHdRIEkpkWfxll,TRZQIGS128F4290259,Stray Cats,Rock This Town,2000,-0.640471496220647,0.3333323029298584,3,-0.1011190921553363,0,0.0122467698788097,-1.0197471430692808,-0.7890948197403901,3.754945372614005,0.6078729977450805,-0.2496572128181033,4,Joy,rock
6K8tzPyV4qNDMiF1msbx9N,TRZQIGS128F4290259,Stray Cats,Rock This Town,1996,-0.1947749734603051,1.0944959988250629,2,0.1737009223613587,1,-0.4190491151898952,-0.9349269890803736,-0.7890914117516108,-0.5062835362133256,0.7277572422578812,-0.6273539441922785,4,Joy,rock
0VtYiHhehcGr9ZbkFNLlRa,TRZQIGS128F4290259,Stray Cats,Rock This Town,1997,-0.1735513295193363,1.3183676740883588,2,0.7383891712161831,1,-0.3824483176037895,-1.1019574461662216,-0.78909204091877,0.1704376800768708,0.5514568826802336,-0.6400241237019915,4,Joy,rock
3KsnZ0IESmOVqeEoJNggXa,TRZQIGS128F4290259,Stray Cats,Rock This Town,2002,-0.8898493125270291,0.1714558608163988,3,-0.1105432298212851,0,0.0557720426839084,-1.0320134422615228,-0.7890948197403901,3.6650683360754632,0.2341162354404672,-0.2619314492181376,4,Joy,rock
491Czt39Mp2QQQWkffowDm,TRZQIGS128F4290259,Stray Cats,Rock This Town,2003,-1.2665689924792232,0.9429520955699092,2,0.1056039276138589,1,-0.2894625075201696,-1.0463676221673377,-0.7890715929860938,0.3819130601675573,0.5303008395309158,2.653397667344859,4,Joy,rock
04sJ4GGfVm1fVpJvBQGngk,TRPOIQW128F424A790,Babylon Circus,J'aurais bien voulu,2004,0.7868185588094964,0.7466338572620962,5,1.2249482787758847,0,0.1289736378561197,-0.2459263536012509,-0.7890948197403901,1.1908063890144325,1.5422649035066138,-0.4488495922455421,4,Joy,rock
2ed3Gvb1Q5ZA01p9TgzazZ,TRYMSMR128F424C42F,"Bobby ""Blue"" Bland",St. James Infirmary,1987,1.349245123245166,-0.7033657625201714,1,-0.7310162935697087,1,-0.4368549086101628,-0.5486690570693503,-0.78863867354992,-0.6479720408740854,0.8687975299199995,-0.3537902506635557,3,Sadness,blues
5ofbNx30Ru7tuih2NIjpUV,TRYMSMR128F424C42F,"Bobby ""Blue"" Bland",St. James Infirmary,2001,-0.730671982969764,-0.3141734655239808,10,0.4711692677204143,0,-0.4507038590481487,0.3491196497670822,-0.7889406737863691,1.4921588056436608,-0.4252471093799353,-1.4503546929182374,4,Sadness,blues
0n6310nHMZoa63xq0WlBzn,TRWJBXA128F931B826,Uffie,Pop The Glock,2009,2.208802702854397,-0.3348385432405927,10,0.0443470327851929,0,2.0391395875526084,-0.3555400910638386,-0.789086247337845,0.3184704461403513,-0.4992932604025474,-0.2201594511470528,4,Surprise,pop
0fotWs4R5dPWw7YnJEtRw0,TRWJBXA128F931B826,Uffie,Pop The Glock,2010,2.1769672369429447,0.0956839091888218,10,0.7342851112648828,0,0.2783444604372537,-0.3685893455236704,-0.7890948197403901,-0.289521271620372,-0.4393511381461471,-0.2208853468481303,4,Surprise,pop
4JKA0ukfJUavRtJ7wa0nZH,TRWJBXA128F931B826,Uffie,Pop The Glock,2010,2.1769672369429447,0.0956839091888218,10,0.7342851112648828,0,0.2783444604372537,-0.3685893455236704,-0.7890948197403901,-0.289521271620372,-0.4393511381461471,-0.2208853468481303,4,Surprise,pop
5pHjObuP3xKY2W4fAadDM0,TRWJBXA128F931B826,Uffie,Pop The Glock,2010,2.1769672369429447,0.0956839091888218,10,0.7342851112648828,0,0.2783444604372537,-0.3685893455236704,-0.7890948197403901,-0.289521271620372,-0.4393511381461471,-0.2208853468481303,4,Surprise,pop
134o5xEQNC5kRUSRna6SDY,TRGDJZZ12903C9F844,The Bar-Kays,Soul Finger,1991,1.0627259300420888,-0.3141734655239808,4,-0.3564828224584601,1,-0.4556499127760008,-1.0424528458293882,1.5309590800641155,1.1326506594894936,0.8652715227284465,-0.1077775985166311,4,Joy,
0cstyJzi5xLR0Zib4DECWj,TRGDJZZ12903C9F844,The Bar-Kays,Soul Finger,1991,1.131702772850237,-0.1695179215076974,4,-0.3826272043704466,1,-0.4625743879949938,-0.8279231025097523,1.394639528889161,0.1175688350541993,1.1790861627766596,-0.092731760348847,4,Joy,
085diW9d1iWe9qeNQiDYOw,TRGDJZZ12903C9F844,The Bar-Kays,Soul Finger,1992,1.131702772850237,-0.1695179215076974,4,-0.3826272043704466,1,-0.4635635987405642,-0.8279231025097523,1.4025041183800238,0.1175688350541993,1.1826121699682124,-0.092731760348847,4,Joy,
0UPt2CRK0nRz5rHg8tbXqj,TRGDJZZ12903C9F844,The Bar-Kays,Soul Finger,2004,0.5958057633407781,0.0715746518527746,4,0.4182724950147671,1,-0.4714772847051275,-1.0327963975291126,1.3317228129622594,-0.821910540998675,1.313074436055672,-0.0808534670584912,4,Joy,
5I9g1RHXpf0DosAQpqhusI,TRGDJZZ12903C9F844,The Bar-Kays,Soul Finger,2007,1.131702772850237,-0.1695179215076974,4,-0.3826272043704466,1,-0.4635635987405642,-0.8279231025097523,1.4025041183800238,0.1175688350541993,1.1826121699682124,-0.092731760348847,4,Joy,
2tmhHU8UtcU65C8h3gL8QC,TRGDJZZ12903C9F844,The Bar-Kays,Soul Finger,2007,1.131702772850237,-0.1695179215076974,4,-0.3826272043704466,1,-0.4625743879949938,-0.8279231025097523,1.394639528889161,0.1175688350541993,1.1790861627766596,-0.092731760348847,4,Joy,
0qKCm8yeHoRJTpryDDQ9TT,TRKQCUX12903CA6D10,Archie Bell & The Drells,Tighten Up,2007,0.5374407425031142,0.6329759298207307,11,0.9299119689435258,1,1.0598209494378887,-0.4442750213906954,-0.7884158435143456,-0.3423901166430436,0.9287396521763998,0.1413036127303026,4,Joy,
0rsWzZFLOYFLWNCX4jdrsb,TRFCZFX128F42306E3,William Bell,I Forgot To Be Your Lover,1993,-0.3115050151356326,-0.3658361598155104,4,0.406112317381285,0,-0.5150025575102263,-0.3398809857120403,-0.7890948197403901,-0.4322671531815852,0.9534217025172704,-1.590782515817555,4,Joy,blues
74JdR9aXE6I74oS1BVRsvb,TRUNJTQ128F4272AFF,The Five Stairsteps,O-o-h Child,2001,-0.1841631514898207,0.8361825273674145,5,0.688988449580162,0,-0.3933296358050641,-1.1945027587953492,-0.7890313787184973,2.48080620756762,0.4950407676153862,-0.999342495735255,4,Joy,pop
5x9FwpHpsNVuD1qb18A2hm,TRKMHDF128F92FE5B7,Woody Guthrie,This Land Is Your Land,1985,-0.9216847784384822,-0.8170236899615366,10,-0.8960907049442277,1,-0.4249843796633177,1.2573477601713805,-0.0839032953930319,-0.2472261956022347,-0.6368075408731126,-0.4163822572519031,4,Joy,
596vGZwPsS7oGvgii3LQxr,TRKMHDF128F92FE5B7,Woody Guthrie,This Land Is Your Land,1992,-0.7784251818369435,-0.9789001320749966,10,-0.8371138434218394,1,-0.2934193505024513,1.2416886548195825,-0.7128083016790215,-0.7579392385212423,-1.1621826124145032,-0.2514389568116568,4,Joy,
3Tat0IsD4cZ9z3LQ3gTWE3,TRKMHDF128F92FE5B7,Woody Guthrie,This Land Is Your Land,1996,-0.953520244349935,-0.8617980250141958,10,-0.8731383696610303,1,-0.4368549086101628,1.2651773128472794,-0.0839032953930319,-0.1520622745614259,-0.4781372172532296,-0.4816798750897202,4,Joy,
1jrbfY6W8tjwGVNbHktCHa,TRKMHDF128F92FE5B7,Woody Guthrie,This Land Is Your Land,1996,-0.9376025113942088,-0.7584726364311364,10,-0.6369269191306405,1,-0.4101462184797613,1.32259403247054,0.3774859547375815,-0.157349159063693,-0.5698134042336066,-0.4792382259133693,4,Joy,
2t2JdlOlEEwzoMvUmDOaMq,TRKMHDF128F92FE5B7,Woody Guthrie,This Land Is Your Land,2005,0.4896875436359346,-1.3956458660266695,3,-0.4008674708206697,1,-0.3240848836151344,1.3252038833625062,-0.7811515843546188,-0.4322671531815852,0.1424400484600903,-0.3616101270797069,4,Joy,
75s6YTfSfE2Ojbb9P44PV9,TRYSPOW128F4280A46,The Shins,Caring Is Creepy,2001,-0.5821064753829834,0.6743060852539545,2,0.5825868952871938,1,-0.3992649002784867,-1.137712403386161,-0.7890874270262687,0.445355674194763,-0.1043804549486164,-0.7932211118884417,4,Joy,rock
3HdK9CPO4EEmPnVqYagbX7,TRLUWIJ128F4272BBB,Peter Tosh,Rastafari Is,2009,1.131702772850237,1.0807192803473218,4,0.9142557402404176,1,-0.1094261518263524,-1.0998695654526485,-0.4247021733304169,0.5405195952355719,1.397698608652943,-1.5247919975378004,4,Joy,
5FGOpa8MPAMDvjSdaqTzrl,TRUXWJF128F1477016,Steel Pulse,Sound System,1984,1.009666820189667,-0.4312755725847814,10,-0.2405051282791247,0,0.3179128902600707,-0.9610254980000374,-0.7890903369243804,0.4294950206879615,1.538738896315061,0.3963899611406941,4,Joy,
7ltMDqNcRUWAMqpNr7n3KO,TRDGOUH12903CEA5AC,Old Crow Medicine Show,New Virginia Creeper,2006,0.5745821193998094,0.9808380713836978,7,1.211724085599473,1,-0.0441382426187043,0.5866160809360226,-0.7890892883124482,0.3501917531539543,1.538738896315061,1.4766217501211354,4,Joy,
1JCZW25j2yONeYZhVksSNw,TRWMENZ128F1466CCC,Blessid Union Of Souls,Let Me Be The One,1995,0.2084742614181,0.9911706102420038,7,0.5357702113982877,1,-0.3122143546682893,-0.950586094432172,-0.7890358353192087,0.043552452022459,-0.3476749511657704,-1.0104289028062536,4,Joy,rock
3kcaix8VptngsWoYDTqEN2,TRHGRGY128F1456211,The Moody Blues,The Story In Your Eyes,1971,-1.0331089091285677,1.0979401784444982,7,0.4030722729729146,1,-0.4022325325151979,-1.1984514631948944,0.49807632693081,0.5616671332446406,0.3963125662519033,-1.0865489656419507,4,Joy,rock
1eOrBr09OeEmNZ9YKTpimg,TRHGRGY128F1456211,The Moody Blues,The Story In Your Eyes,1974,-0.8155665587336387,0.9257311974727328,2,0.169140855748803,1,-0.400254111024057,-1.0515873239512703,-0.2123582570771232,1.856953836300095,1.2072942203090833,-1.0658939334203874,4,Joy,rock
1c1Q6av2gEGQLe2jcOHTw0,TRHGRGY128F1456211,The Moody Blues,The Story In Your Eyes,1996,-1.4522758769626989,0.6984153425900018,2,-0.2335130261398726,1,-0.4338872763734515,-0.959720572554054,-0.6152873919923237,-0.6939679360438098,1.4682187524840018,1.810962710985512,4,Joy,rock
